0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
0;0;0;0;NaN;0;0;NaN;150.801.522.366.004;133.221.782.729.441;0;0;0;385.827.755.377.848;0.171809706128875;0;0.953392242089194;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10708;misfire_05708;misfire;1
0;0;0;0;NaN;0;0;NaN;150.772.216.894.668;133.184.425.081.381;0;0;0;373.413.602.603.905;0.171723848078101;0;0.442649149176914;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10709;misfire_05709;misfire;1
0;0;0;0;NaN;0;0;NaN;150.821.759.784.181;133.251.394.407.131;0;0;0;395.048.167.694.549;0.171866926467282;0;25.570.707.955.467;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10710;misfire_05710;misfire;1
0;0;0;0;NaN;0;0;NaN;150.758.233.676.729;133.168.274.559.959;0;0;0;367.787.026.907.061;0.171682300059197;0;396.583.889.680.323;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10711;misfire_05711;misfire;1
0;0;0;0;NaN;0;0;NaN;150.796.534.033.717;133.215.024.220.651;0;0;0;383.645.407.490.621;0.171795271850752;0;544.827.953.264.412;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10712;misfire_05712;misfire;1
0;0;0;0;NaN;0;0;NaN;150.819.662.210.665;133.248.137.590.818;0;0;0;394.061.675.715.515;0.171861125290484;0;0.104870151652777;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10713;misfire_05713;misfire;1
0;0;0;0;NaN;0;0;NaN;150.767.900.244.146;133.179.340.397.206;0;0;0;371.658.742.897.087;0.17171104655424;0;795.447.487.199.366;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10714;misfire_05714;misfire;1
0;0;0;0;NaN;0;0;NaN;150.815.055.637.831;133.241.150.519.806;0;0;0;391.922.068.487.814;0.171848263191909;0;646.253.396.528.708;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10715;misfire_05715;misfire;1
0;0;0;0;NaN;0;0;NaN;150.790.817.663.011;133.207.499.535.534;0;0;0;381.182.276.352.281;0.171778620179647;0;515.423.120.726.589;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10716;misfire_05716;misfire;1
0;0;0;0;NaN;0;0;NaN;150.765.661.344.468;133.176.739.011.947;0;0;0;370.755.026.330.417;0.171704397325008;0;255.378.411.268.698;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10717;misfire_05717;misfire;1
0;0;0;0;NaN;0;0;NaN;15.081.102.119.006;133.235.205.354.076;0;0;0;390.076.752.830.583;0.171836877201138;0;794.783.549.940.409;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10718;misfire_05718;misfire;1
0;0;0;0;NaN;0;0;NaN;150.778.649.977.806;133.192.181.344.736;0;0;0;376.060.836.276.159;0.171742872584753;0;792.130.323.520.517;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10719;misfire_05719;misfire;1
0;0;0;0;NaN;0;0;NaN;150.825.395.735.385;133.257.159.517.024;0;0;0;396.777.433.912.298;0.171876889218924;0;714.250.142.870.811;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10720;misfire_05720;misfire;1
0;0;0;0;NaN;0;0;NaN;150.757.467.365.029;133.167.415.193.393;0;0;0;367.483.360.618.158;0.171680017453099;0;871.854.728.958.751;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10721;misfire_05721;misfire;1
0;0;0;0;NaN;0;0;NaN;150.812.296.583.023;133.237.068.004.825;0;0;0;390.657.337.036.813;0.171840487827813;0;534.940.909.827.779;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10722;misfire_05722;misfire;1
0;0;0;0;NaN;0;0;NaN;150.769.443.446.111;133.181.147.547.107;0;0;0;3.722.841.927.012;0.171715626018713;0;493.720.004.302.596;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10723;misfire_05723;misfire;1
0;0;0;0;NaN;0;0;NaN;150.768.427.252.387;133.179.956.236.082;0;0;0;371.872.099.929.377;0.171712610802291;0;696.374.088.550.286;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10724;misfire_05724;misfire;1
0;0;0;0;NaN;0;0;NaN;150.767.353.030.029;133.178.702.370.392;0;0;0;371.437.462.717.205;0.171709421962143;0;572.173.968.404.882;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10725;misfire_05725;misfire;1
0;0;0;0;NaN;0;0;NaN;15.082.330.189.095;133.253.820.534.213;0;0;0;395.778.546.111.446;0.171871166995455;0;416.418.346.499.839;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10726;misfire_05726;misfire;1
0;0;0;0;NaN;0;0;NaN;150.799.693.745.016;133.219.283.416.949;0;0;0;385.024.042.447.379;0.171804426370183;0;751.782.635.351.109;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10727;misfire_05727;misfire;1
0;0;0;0;NaN;0;0;NaN;150.759.972.860.693;133.170.234.375.682;0;0;0;368.477.943.280.043;0.171687478763777;0;0.678773785381498;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10728;misfire_05728;misfire;1
0;0;0;0;NaN;0;0;NaN;150.771.632.058.278;133.183.730.721.238;0;0;0;373.174.864.517.548;0.171722115213428;0;934.307.522.936.304;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10729;misfire_05729;misfire;1
0;0;0;0;NaN;0;0;NaN;150.807.606.398.726;133.230.291.146.083;0;0;0;388.534.381.906.528;0.171827163094837;0;425.660.959.977.771;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10730;misfire_05730;misfire;1
0;0;0;0;NaN;0;0;NaN;150.786.926.599.852;13.320.250.239.603;0;0;0;379.527.251.659.729;0.171767228483027;0;335.444.656.625.494;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10731;misfire_05731;misfire;1
0;0;0;0;NaN;0;0;NaN;150.830.613.662.256;133.265.719.922.701;0;0;0;399.304.801.267.446;0.171890950732099;0;724.888.961.587.024;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10732;misfire_05732;misfire;1
0;0;0;0;NaN;0;0;NaN;15.076.797.224.977;133.179.424.460.285;0;0;0;371.687.879.703.841;0.171711260299681;0;656.514.823.545.871;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10733;misfire_05733;misfire;1
0;0;0;0;NaN;0;0;NaN;150.802.492.948.594;13.322.311.987.429;0;0;0;386.256.137.803.839;0.171812502667972;0;26.577.075.294.958;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10734;misfire_05734;misfire;1
0;0;0;0;NaN;0;0;NaN;150.820.601.786.004;133.249.590.387.275;0;0;0;394.502.582.112.098;0.171863728418324;0;391.351.448.410.209;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10735;misfire_05735;misfire;1
0;0;0;0;NaN;0;0;NaN;150.782.186.997.251;133.196.542.798.923;0;0;0;377.533.542.137.278;0.171753299780575;0;0.446547166167054;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10736;misfire_05736;misfire;1
0;0;0;0;NaN;0;0;NaN;150.816.404.887.342;13.324.317.429.744;0;0;0;392.545.044.050.997;0.171852046726732;0;13.699.530.975.984;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10737;misfire_05737;misfire;1
0;0;0;0;NaN;0;0;NaN;150.770.509.679.372;133.182.403.004.717;0;0;0;372.717.565.551.793;0.171718788220102;0;322.806.953.500.416;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10738;misfire_05738;misfire;1
0;0;0;0;NaN;0;0;NaN;150.776.603.415.412;13.318.968.977.288;0;0;0;375.214.381.944.529;0.171736828070781;0;695.998.625.216.447;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10739;misfire_05739;misfire;1
0;0;0;0;NaN;0;0;NaN;150.760.313.825.602;133.170.620.148.529;0;0;0;368.613.680.893.215;0.17168849373752;0;570.734.051.010.679;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10740;misfire_05740;misfire;1
0;0;0;0;NaN;0;0;NaN;150.796.757.680.993;133.215.323.277.659;0;0;0;383.742.576.304.047;0.171795921058861;0;60.410.476.151.759;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10741;misfire_05741;misfire;1
0;0;0;0;NaN;0;0;NaN;150.786.472.863.687;133.201.925.940.974;0;0;0;379.335.350.098.443;0.171765897426914;0;661.027.901.961.035;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10742;misfire_05742;misfire;1
0;0;0;0;NaN;0;0;NaN;150.831.906.484.999;13.326.789.723.688;0;0;0;39.993.988.217.968;0.17189438597961;0;488.259.727.964.024;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10743;misfire_05743;misfire;1
0;0;0;0;NaN;0;0;NaN;150.769.183.318.038;133.180.842.108.959;0;0;0;3.721.786.169.829;0.171714854304931;0;952.465.353.057.151;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10744;misfire_05744;misfire;1
0;0;0;0;NaN;0;0;NaN;150.829.530.892.718;133.263.914.128.985;0;0;0;398.775.695.528.075;0.171888057971511;0;733.587.118.155.836;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10745;misfire_05745;misfire;1
0;0;0;0;NaN;0;0;NaN;150.828.184.835.001;133.261.691.171.621;0;0;0;398.121.390.454.855;0.17188444281068;0;399.674.923.634.254;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10746;misfire_05746;misfire;1
0;0;0;0;NaN;0;0;NaN;150.767.890.999.989;133.179.329.606.919;0;0;0;371.655.002.611.886;0.171711019112903;0;598.972.943.296.093;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10747;misfire_05747;misfire;1
0;0;0;0;NaN;0;0;NaN;150.771.506.035.118;133.183.581.325.261;0;0;0;373.123.461.047.826;0.171721741741894;0;473.865.532.011.524;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10748;misfire_05748;misfire;1
0;0;0;0;NaN;0;0;NaN;150.770.958.519.312;133.182.933.197.686;0;0;0;372.900.302.841.563;0.171720118902987;0;577.140.343.081.708;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10749;misfire_05749;misfire;1
0;0;0;0;NaN;0;0;NaN;150.833.360.511.594;133.270.374.454.445;0;0;0;400.658.597.267.548;0.1718982240412;0;64.242.167.716.199;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10750;misfire_05750;misfire;1
0;0;0;0;NaN;0;0;NaN;150.824.884.670.022;133.256.339.669.058;0;0;0;396.532.846.456.271;0.17187549645466;0;797.911.926.367.446;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10751;misfire_05751;misfire;1
0;0;0;0;NaN;0;0;NaN;150.832.280.114.862;133.268.530.878.895;0;0;0;400.124.110.409.801;0.171895374851968;0;170.240.160.597.334;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10752;misfire_05752;misfire;1
0;0;0;0;NaN;0;0;NaN;150.780.004.550.483;133.193.843.240.348;0;0;0;376.623.351.837.488;0.171746868913007;0;256.521.683.621.801;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10753;misfire_05753;misfire;1
0;0;0;0;NaN;0;0;NaN;150.787.857.206.277;133.203.688.729.529;0;0;0;379.921.542.828.467;0.171769956774634;0;499.946.598.858.465;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10754;misfire_05754;misfire;1
0;0;0;0;NaN;0;0;NaN;150.789.235.470.084;133.205.455.829.662;0;0;0;380.507.261.928.905;0.171773993177038;0;0.744544994173046;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10755;misfire_05755;misfire;1
0;0;0;0;NaN;0;0;NaN;150.783.928.624.532;133.198.717.010.038;0;0;0;3.782.633.983.802;0.171758424256621;0;698.685.324.159.205;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10756;misfire_05756;misfire;1
0;0;0;0;NaN;0;0;NaN;150.776.810.945.554;13.318.994.138.507;0;0;0;375.300.030.539.661;0.171737441360088;0;485.648.513.300.373;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10757;misfire_05757;misfire;1
0;0;0;0;NaN;0;0;NaN;150.772.886.986.054;133.185.222.813.862;0;0;0;373.687.528.630.024;0.171725832920456;0;123.323.568.725.665;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10758;misfire_05758;misfire;1
0;0;0;0;NaN;0;0;NaN;150.775.568.636.364;133.188.438.661.749;0;0;0;374.787.941.510.524;0.171733768977399;0;424.798.290.362.719;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10759;misfire_05759;misfire;1
0;0;0;0;NaN;0;0;NaN;15.082.138.212.345;133.250.804.401.593;0;0;0;394.869.967.151.445;0.171865884746423;0;155.472.462.276.829;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10760;misfire_05760;misfire;1
0;0;0;0;NaN;0;0;NaN;150.832.878.676.328;133.269.550.162.095;0;0;0;400.419.900.040.567;0.171896955266639;0;929.846.682.811.647;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10761;misfire_05761;misfire;1
0;0;0;0;NaN;0;0;NaN;150.808.446.456.233;133.231.490.444.652;0;0;0;388.912.210.760.369;0.171829558870513;0;263.018.107.148.238;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10762;misfire_05762;misfire;1
0;0;0;0;NaN;0;0;NaN;150.826.928.769.168;133.259.638.161.893;0;0;0;397.514.205.342.967;0.17188105121311;0;384.942.239.727.322;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10763;misfire_05763;misfire;1
0;0;0;0;NaN;0;0;NaN;150.791.713.935;133.208.664.562.849;0;0;0;381.565.923.722.458;0.171781237969803;0;865.747.067.469.153;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10764;misfire_05764;misfire;1
0;0;0;0;NaN;0;0;NaN;150.821.007.584.073;133.250.220.860.107;0;0;0;394.693.495.676.136;0.171864850418701;0;53.566.867.293.988;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10765;misfire_05765;misfire;1
0;0;0;0;NaN;0;0;NaN;150.803.467.907.704;133.224.470.588.608;0;0;0;386.687.726.721.694;0.171815307579094;0;167.299.689.624.215;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10766;misfire_05766;misfire;1
0;0;0;0;NaN;0;0;NaN;1.508.340.780.889;133.271.608.380.377;0;0;0;401.015.066.673.625;0.171900107751119;0;256.132.844.086.277;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10767;misfire_05767;misfire;1
0;0;0;0;NaN;0;0;NaN;15.079.389.944.287;133.211.528.134.056;0;0;0;382.505.351.857.035;0.171787610771331;0;200.156.886.773.196;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10768;misfire_05768;misfire;1
0;0;0;0;NaN;0;0;NaN;150.769.646.881.991;133.181.386.651.015;0;0;0;372.366.801.232.098;0.171716229482332;0;708.717.311.859.017;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10769;misfire_05769;misfire;1
0;0;0;0;NaN;0;0;NaN;150.779.665.579.868;133.193.426.396.449;0;0;0;376.482.415.552.525;0.171745869206147;0;0.689217518216808;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10770;misfire_05770;misfire;1
0;0;0;0;NaN;0;0;NaN;150.783.081.222.257;133.197.656.890.483;0;0;0;377.907.887.175.771;0.171755931761258;0;917.763.326.310.981;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10771;misfire_05771;misfire;1
0;0;0;0;NaN;0;0;NaN;15.079.400.849.461;133.211.671.877.338;0;0;0;382.552.375.039.438;0.171787928353334;0;868.411.745.885.692;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10772;misfire_05772;misfire;1
0;0;0;0;NaN;0;0;NaN;150.814.827.021.764;133.240.809.418.567;0;0;0;391.816.808.049.411;0.171847620850919;0;294.818.894.323.504;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10773;misfire_05773;misfire;1
0;0;0;0;NaN;0;0;NaN;150.755.474.844.196;1.331.651.924.201;0;0;0;366.695.934.581.828;0.171674080259344;0;523.187.144.345.241;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10774;misfire_05774;misfire;1
0;0;0;0;NaN;0;0;NaN;150.829.456.711.676;133.263.790.994.644;0;0;0;398.739.537.811.396;0.171887859280637;0;0.0989179779203753;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10775;misfire_05775;misfire;1
0;0;0;0;NaN;0;0;NaN;150.788.038.657.072;133.203.920.678.688;0;0;0;379.998.533.169.729;0.171770488471374;0;641.421.749.165.903;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10776;misfire_05776;misfire;1
0;0;0;0;NaN;0;0;NaN;150.801.381.361.455;133.221.589.087.244;0;0;0;385.765.625.015.887;0.171809299510632;0;244.756.915.326.783;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10777;misfire_05777;misfire;1
0;0;0;0;NaN;0;0;NaN;15.078.895.023.292;1.332.050.891.225;0;0;0;380.385.871.251.506;0.171773158259166;0;788.595.500.836.406;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10778;misfire_05778;misfire;1
0;0;0;0;NaN;0;0;NaN;150.796.164.182.447;133.214.530.453.981;0;0;0;383.484.852.505.883;0.171794197839739;0;227.352.913.785.223;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10779;misfire_05779;misfire;1
0;0;0;0;NaN;0;0;NaN;150.826.778.605.306;133.259.394.072.702;0;0;0;397.441.830.045.615;0.171880644612507;0;778.781.771.907.606;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10780;misfire_05780;misfire;1
0;0;0;0;NaN;0;0;NaN;150.767.835.219.278;133.179.264.505.404;0;0;0;371.632.434.724.494;0.17171085352525;0;583.700.493.261.048;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10781;misfire_05781;misfire;1
0;0;0;0;NaN;0;0;NaN;150.784.807.808.397;133.199.821.432.114;0;0;0;378.633.040.596.519;0.171761008457827;0;539.712.743.752.486;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10782;misfire_05782;misfire;1
0;0;0;0;NaN;0;0;NaN;150.783.062.147.669;1.331.976.330.768;0;0;0;377.899.893.425.443;0.171755875637555;0;349.481.976.533.056;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10783;misfire_05783;misfire;1
0;0;0;0;NaN;0;0;NaN;150.758.015.645.436;133.168.029.795.667;0;0;0;367.700.580.508.913;0.171681650658698;0;538.553.641.417.705;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10784;misfire_05784;misfire;1
0;0;0;0;NaN;0;0;NaN;150.758.967.035.701;133.169.099.345.317;0;0;0;368.078.070.198.895;0.171684484065679;0;120.439.294.892.858;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10785;misfire_05785;misfire;1
0;0;0;0;NaN;0;0;NaN;150.812.271.641.173;133.237.031.432.363;0;0;0;390.645.958.846.836;0.171840417313907;0;544.717.999.080.278;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10786;misfire_05786;misfire;1
0;0;0;0;NaN;0;0;NaN;150.811.034.780.085;133.235.225.121.951;0;0;0;390.082.926.080.544;0.171836915726555;0;766.462.207.741.212;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;10787;misfire_05787;misfire;1
